banda,bjd_tdb,fluxo,erro,base,n_fits
i,2461253.796643053,1.0071638143270731,0.0013121478298938484,1.0055982353679496,207
i,2461253.80013107,1.003260610618495,0.0013121478298938484,1.0057476394879545,206
i,2461253.803602905,1.0055299999833034,0.0013121478298938484,1.0058985549741895,203
i,2461253.8070596852,1.0048869952388981,0.0013121478298938484,1.0060511955724343,206
i,2461253.810539579,1.0048076501019294,0.0013121478298938484,1.0062074754558674,205
i,2461253.814027393,1.003531816898736,0.0013121478298938484,1.0063669982104806,204
i,2461253.817496866,1.0042125942964308,0.0013121478298938484,1.0065288324767492,205
i,2461253.8209488303,1.0046771804085677,0.0013121478298938484,1.0066932856648956,203
i,2461253.823877112,1.0035105383712715,0.0013121478298938484,1.0068357436282434,130
z,2461253.4807089823,0.9895964428801638,0.00257217777155467,0.998002579485465,213
z,2461253.4841391114,0.988460822720891,0.00257217777155467,0.998069248279929,217
z,2461253.4876241074,0.9880078621388316,0.00257217777155467,0.9981359304965401,219
z,2461253.4910892965,0.9891539546923755,0.00257217777155467,0.9982012531129361,219
z,2461253.4945632583,0.9899793704033354,0.00257217777155467,0.9982658249347142,223
z,2461253.4980380824,0.9907087589254143,0.00257217777155467,0.9983295545222445,222
z,2461253.501515961,0.9908801975824233,0.00257217777155467,0.998392534854313,220
z,2461253.504989357,0.9938443614846844,0.00257217777155467,0.9984546793283404,220
z,2461253.5084595038,0.9920635891595986,0.00257217777155467,0.9985160574905334,220
z,2461253.511934676,0.9901076352523558,0.00257217777155467,0.9985768563944846,224
z,2461253.515401737,0.9886008781757205,0.00257217777155467,0.9986368847234751,221
z,2461253.518859471,0.9929739877814591,0.00257217777155467,0.9986961605221453,221
z,2461253.5223492994,0.9982225357218307,0.00257217777155467,0.9987554199668326,222
z,2461253.5258243186,0.9914538507435804,0.00257217777155467,0.9988138918014438,221
z,2461253.529287043,0.9949984156698924,0.00257217777155467,0.9988716514611998,222
z,2461253.5327463374,1.000042267670524,0.00257217777155467,0.9989288748652816,222
z,2461253.5362353562,1.0007834625354257,0.00257217777155467,0.9989861280004836,222
z,2461253.5397032057,1.0010701770340065,0.00257217777155467,0.999042595180896,222
z,2461253.5431682607,1.0014327757876749,0.00257217777155467,0.9990985996182484,222
z,2461253.5466487138,1.001513392948562,0.00257217777155467,0.9991544511628466,222
z,2461253.550102057,1.0102422124482693,0.00257217777155467,0.999209486250897,219
z,2461253.553606006,1.0190895362803634,0.00257217777155467,0.9992649551391088,216
z,2461253.557065433,1.0122555649577876,0.00257217777155467,0.9993193652072955,220
z,2461253.560537067,1.0111572994956224,0.00257217777155467,0.9993736268225484,223
z,2461253.564018691,1.0088654068455816,0.00257217777155467,0.9994277143017806,223
z,2461253.5674842102,1.0046310263184743,0.00257217777155467,0.9994812343614948,222
z,2461253.570947813,1.0052369925466393,0.00257217777155467,0.9995344189304286,223
z,2461253.5744352234,1.007423174140725,0.00257217777155467,0.999587669732249,222
z,2461253.577899644,1.008245009035436,0.00257217777155467,0.9996402808973059,222
z,2461253.581370868,1.011468240150485,0.00257217777155467,0.999692714976588,223
z,2461253.5848536678,1.0052530163320323,0.00257217777155467,0.9997450493097794,222
z,2461253.5883186506,1.005528211832581,0.00257217777155467,0.999796849738508,223
z,2461253.591789376,0.9990576311988979,0.00257217777155467,0.9998484760454568,222
z,2461253.595261667,0.9992897145079015,0.00257217777155467,0.9998998708982169,223
z,2461253.598738871,0.998628590584482,0.00257217777155467,0.9999510882172271,221
z,2461253.6022180477,0.9943141519974952,0.00257217777155467,1.0000020885241119,221
z,2461253.605680076,0.9914696100973867,0.00257217777155467,1.0000525971789196,222
z,2461253.6091478597,0.9931621799868148,0.00257217777155467,1.0001029530804995,223
z,2461253.612626607,0.9965285591585054,0.00257217777155467,1.0001532332539291,223
z,2461253.6160968984,0.9984357638745694,0.00257217777155467,1.0002031594241023,222
z,2461253.619567719,1.0019543103761077,0.00257217777155467,1.0002528638663755,221
z,2461253.6230382365,1.0024004776045623,0.00257217777155467,1.0003023364369272,223
z,2461253.626527997,1.0114736205901003,0.00257217777155467,1.0003518552744897,215
z,2461253.629991676,0.9981634114363387,0.00257217777155467,1.000400778855583,222
z,2461253.633456401,0.9954376298213193,0.00257217777155467,1.000449493327289,222
z,2461253.6369283204,1.0013965924380053,0.00257217777155467,1.000498084472899,222
z,2461253.6403941065,1.0113378856987074,0.00257217777155467,1.0005463653888198,219
