# tempo_BTJD  fluxo
3904.40786203  0.96112996
3904.40925087  0.96057773
3904.41063971  0.96141237
3904.41202856  0.96030837
3904.41341740  0.96072465
3904.41480624  0.96167612
3904.41619508  0.96051264
3904.41758392  0.96102929
3904.41897276  0.96048748
3904.42036160  0.95980012
3904.42175044  0.96078038
3904.42313928  0.95980555
3904.42452812  0.96015835
3904.42591696  0.96010405
3904.42730580  0.96026754
3904.42869464  0.96046162
3904.43008348  0.95965677
3904.43147232  0.95953280
3904.43286116  0.95970309
3904.43425000  0.95963693
3904.43563884  0.95960349
3904.43702768  0.95981109
3904.43841652  0.95987660
3904.43980536  0.95888507
3904.44119420  0.95971084
3904.44258304  0.95923716
3904.44397188  0.95868337
3904.44536072  0.95931488
3904.44674956  0.95890617
3904.44813840  0.95907497
3904.44952725  0.95880127
3904.45091609  0.95921683
3904.45230493  0.95857859
3904.45369377  0.95886308
3904.45508261  0.95841974
3904.45647145  0.95838243
3904.45786029  0.95885086
3904.45924913  0.95844603
3904.46063797  0.95840126
3904.46202681  0.95823944
3904.46341565  0.95862675
3904.46480449  0.95827574
3904.46619333  0.95870614
3904.46758217  0.95900571
3904.46897101  0.95857292
3904.47035985  0.95815331
3904.47174869  0.95769626
3904.47313753  0.95821381
3904.47452637  0.95790333
3904.47591521  0.95824945
3904.47730405  0.95767605
3904.47869289  0.95802051
3904.48008173  0.95803475
3904.48147057  0.95813823
3904.48285941  0.95827830
3904.48424825  0.95714903
3904.48563709  0.95831871
3904.48702593  0.95726436
3904.48841477  0.95726758
3904.48980361  0.95735085
3904.49119245  0.95763421
3904.49258129  0.95766455
3904.49397013  0.95712900
3904.49535897  0.95766240
3904.49674781  0.95724279
3904.49813665  0.95707232
3904.49952549  0.95739257
3904.50091433  0.95744830
3904.50230317  0.95752919
3904.50369201  0.95697659
3904.50508085  0.95667368
3904.50646969  0.95708305
3904.50785853  0.95747858
3904.50924737  0.95699662
3904.51063621  0.95678991
3904.51202505  0.95634198
3904.51341389  0.95698649
3904.51480273  0.95728910
3904.51619157  0.96998674
3904.51758041  0.96693712
3904.51896925  0.96424949
3904.52035809  0.96226990
3904.52174694  0.96133614
3904.52313577  0.96050668
3904.52452462  0.96022367
3904.52591346  0.95950085
3904.52730230  0.95942867
3904.52869114  0.95844537
3904.53007998  0.95832682
3904.53146882  0.95783281
3904.53285766  0.95757216
3904.53424650  0.95763236
3904.53563534  0.95693654
3904.53702418  0.95719296
3904.53841302  0.95757294
3904.53980186  0.95720726
3904.54119070  0.95719516
3904.54257954  0.95716000
3904.54396838  0.95660961
3904.54535722  0.95664257
3904.54674606  0.95692998
3904.54813490  0.95606613
3904.54952374  0.95554781
3904.55091258  0.95648205
3904.55230142  0.95648521
3904.55369026  0.95559943
3904.55507910  0.95566916
3904.55646793  0.95606202
3904.55785678  0.95641434
3904.55924561  0.95568007
3904.56063445  0.95605779
3904.56202329  0.95535612
3904.56341213  0.95552295
3904.56480097  0.95596987
3904.56618981  0.95545459
3904.56757865  0.95539767
3904.56896749  0.95551378
3904.57035633  0.95955557
3904.57174517  0.95845926
3904.57313401  0.95836246
3904.57452285  0.95684028
3904.57591169  0.95680535
3904.57730053  0.95644212
3904.57868937  0.95609045
3904.58007821  0.95558536
3904.58146705  0.95574623
3904.58285589  0.95564044
3904.58424473  0.95598221
3904.58563357  0.95750082
3904.58702241  0.95575941
3904.58841125  0.95582360
3904.58980009  0.95477909
3904.59118893  0.95459992
3904.59257777  0.95448482
3904.59396661  0.95487767
3904.59535545  0.95512199
3904.59674429  0.95430398
3904.59813313  0.95461482
3904.59952197  0.95439804
3904.60091081  0.95427966
3904.60229965  0.95465875
3904.60368849  0.95491499
3904.60507733  0.95387763
3904.60646617  0.95362353
3904.60785501  0.95481998
3904.60924385  0.95367879
3904.61063269  0.95372999
3904.61202153  0.95406622
3904.61341037  0.95400763
3904.61479921  0.95369947
3904.61618805  0.95364147
3904.61757689  0.95373297
3904.61896573  0.95323688
3904.62035457  0.95345491
3904.62174341  0.95385844
3904.62313225  0.95385575
3904.62452109  0.95321679
3904.62590993  0.95334822
3904.62729877  0.95325565
3904.62868761  0.95324522
3904.63007645  0.95282096
3904.63146529  0.95345187
3904.63285413  0.95394719
3904.63424296  0.95248938
3904.63563180  0.95332688
3904.63702064  0.95317882
3904.63840948  0.95285356
3904.63979832  0.95259547
3904.64118716  0.95285702
3904.64257600  0.95272422
3904.64396484  0.95337111
3904.64535368  0.95262080
3904.64674252  0.95226055
3904.64813136  0.95249033
3904.64952020  0.95274079
3904.65090904  0.95248502
3904.65229788  0.95277208
3904.65368672  0.95195240
3904.65507556  0.95189947
3904.65646440  0.95255327
3904.65785324  0.95288032
3904.65924208  0.95272702
3904.66063092  0.95223892
3904.66201976  0.95235026
3904.66340860  0.95271039
3904.66479744  0.95284212
3904.66618628  0.95258349
3904.66757512  0.95276910
3904.66896396  0.95199823
3904.67035280  0.95244384
3904.67174163  0.95241797
3904.67313047  0.95213568
3904.67451931  0.95180011
3904.67590815  0.95255405
3904.67729699  0.95225579
3904.67868583  0.95223516
3904.68007467  0.95230895
3904.68146351  0.95159662
3904.68285235  0.95162517
3904.68424119  0.95174980
3904.68563003  0.95150870
3904.68701887  0.95194697
3904.68840771  0.95188916
3904.68979655  0.95189977
3904.69118539  0.95200527
3904.69257423  0.95130670
3904.69396307  0.95087165
3904.69535191  0.95141733
3904.69674075  0.95167124
3904.69812959  0.95150149
3904.69951842  0.95120943
3904.70090726  0.95118123
3904.70229610  0.95082635
3904.70368494  0.95083344
3904.70507378  0.95164204
3904.70646262  0.95069915
3904.70785146  0.95146620
3904.70924030  0.95191389
3904.71062914  0.95130956
3904.71201798  0.95042050
3904.71340682  0.95120776
3904.71479566  0.95122576
3904.71618450  0.95101750
3904.71757334  0.95100981
3904.71896218  0.95065683
3904.72035102  0.95076275
3904.72173986  0.95022744
3904.72312869  0.95050430
3904.72451753  0.95037568
3904.72590637  0.95065916
3904.72729521  0.95049208
3904.72868405  0.95103723
3904.73007289  0.95073074
3904.73146173  0.95037985
3904.73285057  0.95047331
3904.73423941  0.95125663
3904.73562825  0.95052654
3904.73701709  0.95071912
3904.73840593  0.95059425
3904.73979477  0.95078373
3904.74118361  0.95007747
3904.74257245  0.95052117
3904.74396129  0.95088208
3904.74535012  0.95005620
3904.74673896  0.95026034
3904.74812780  0.95056367
3904.74951664  0.95094103
3904.75090548  0.95081413
3904.75229432  0.95059699
3904.75368316  0.95193732
3904.75507200  0.95144010
3904.75646084  0.95052719
3904.75784968  0.95054191
3904.75923852  0.95086777
3904.76062736  0.95043129
3904.76201620  0.95061719
3904.76340504  0.95071733
3904.76479387  0.95109075
3904.76618271  0.95082033
3904.76757155  0.95118999
3904.76896039  0.95118225
3904.77034923  0.95090485
3904.77173807  0.95109034
3904.77312691  0.95064962
3904.77451575  0.95015562
3904.77590459  0.95078039
3904.77729343  0.95008349
3904.77868227  0.95070410
3904.78007111  0.95055115
3904.78145994  0.95111841
3904.78284878  0.95011044
3904.78423762  0.95092171
3904.78562646  0.95280629
3904.78701530  0.95542872
3904.78840414  0.95447427
3904.78979298  0.95346832
3904.79118182  0.95280105
3904.79257066  0.95178479
3904.79395950  0.95210373
3904.79534834  0.95193917
3904.79673718  0.95186293
3904.79812601  0.95174938
3904.79951485  0.95176947
3904.80090369  0.95153892
3904.80229253  0.95112163
3904.80368137  0.95126861
3904.80507021  0.95103979
3904.80645905  0.95140380
3904.80784789  0.95113862
3904.80923673  0.95064437
3904.81062557  0.95098275
3904.81201441  0.95129192
3904.81340325  0.94988286
3904.81479208  0.95112908
3904.81618092  0.95043850
3904.81756976  0.95063198
3904.81895860  0.95061767
3904.82034744  0.95047277
3904.82173628  0.95107996
3904.82312512  0.95073712
3904.82451396  0.95070666
3904.82590280  0.95072663
3904.82729164  0.95108354
3904.82868047  0.95081770
3904.83006931  0.95106202
3904.83145815  0.95025355
3904.83284699  0.95014721
3904.83423583  0.95081967
3904.83562467  0.94976622
3904.83701351  0.95055217
3904.83840235  0.95034301
3904.83979119  0.95031524
3904.84118003  0.95067936
3904.84256886  0.95065153
3904.84395770  0.95002532
3904.84534654  0.95052010
3904.84673538  0.95079947
3904.84812422  0.95039940
3904.84951306  0.95090652
3904.85090190  0.95057225
3904.85229074  0.95082247
3904.85367958  0.95057982
3904.85506842  0.95049143
3904.85645725  0.95048565
3904.85784609  0.94948417
3904.85923493  0.94997126
3904.86062377  0.94968438
3904.86201261  0.94990051
3904.86340145  0.95026463
3904.86479029  0.94991910
3904.86617913  0.95057714
3904.86756797  0.95033878
3904.86895680  0.94993949
3904.87034564  0.95016974
3904.87173448  0.95035100
3904.87312332  0.95056802
3904.87451216  0.94999045
3904.87590100  0.95008093
3904.87728984  0.95046103
3904.87867868  0.94958586
3904.88006752  0.95021027
3904.88145635  0.95007437
3904.88284519  0.95018947
3904.88423403  0.95060158
3904.88562287  0.94977486
3904.88701171  0.95031637
3904.88840055  0.95019394
3904.88978939  0.95002711
3904.89117823  0.95035332
3904.89256707  0.95020247
3904.89395590  0.94989246
3904.89534474  0.95095253
3904.89673358  0.95019346
3904.89812242  0.94962722
3904.89951126  0.95028841
3904.90090010  0.95023268
3904.90228894  0.95070732
3904.90367778  0.95019692
3904.90506661  0.94978929
3904.90645545  0.95022589
3904.90784429  0.95015264
3904.90923313  0.95026022
3904.91062197  0.95032990
3904.91201081  0.95029497
3904.91339965  0.95047867
3904.91478849  0.95123875
3904.91617732  0.95084810
3904.91756616  0.95132887
3904.91895500  0.95159185
3904.92034384  0.95113647
3904.92173268  0.95146632
3904.92312152  0.95106822
3904.92451036  0.95104623
3904.92589920  0.95113385
3904.92728803  0.95092726
3904.92867687  0.95057535
3904.93006571  0.95083070
3904.93145455  0.95030797
3904.93284339  0.95068669
3904.93423223  0.95063841
3904.93562107  0.95133811
3904.93700990  0.95035601
3904.93839874  0.95036131
3904.93978758  0.95038897
3904.94117642  0.95041597
3904.94256526  0.95063019
3904.94395410  0.95094556
3904.94534294  0.95077795
3904.94673178  0.94987100
3904.94812061  0.95025945
3904.94950945  0.95062852
3904.95089829  0.95025367
3904.95228713  0.95028043
3904.95367597  0.94967121
3904.95506481  0.95047987
3904.95645365  0.94996250
3904.95784248  0.95060790
3904.95923132  0.95003766
3904.96062016  0.95027953
3904.96200900  0.95034111
3904.96339784  0.95068038
3904.96478668  0.95123196
3904.96617552  0.95098341
3904.96756435  0.95116192
3904.96895319  0.95075965
3904.97034203  0.95078903
3904.97173087  0.95050752
3904.97311971  0.95094132
3904.97450855  0.95079416
3904.97589739  0.95097953
3904.97728622  0.95091879
3904.97867506  0.95072800
3904.98006390  0.95033938
3904.98145274  0.95076263
3904.98284158  0.95116603
3904.98423042  0.95088631
3904.98561926  0.95068645
3904.98700809  0.95129102
3904.98839693  0.95047069
3904.98978577  0.95115572
3904.99117461  0.95087606
3904.99256345  0.95080280
3904.99395229  0.95075083
3904.99534113  0.95082825
3904.99672996  0.95115983
3904.99811880  0.95106179
3904.99950764  0.95107323
3905.00089648  0.95131797
3905.00228532  0.95030981
3905.00367416  0.95071709
3905.00506299  0.95129937
3905.00645183  0.95109409
3905.00784067  0.95060068
3905.00922951  0.95141035
3905.01061835  0.95278531
3905.01200719  0.95206487
3905.01339602  0.95157218
3905.01478486  0.95233893
3905.01617370  0.95130336
3905.01756254  0.95210791
3905.01895138  0.95126784
3905.02034022  0.95181841
3905.02172906  0.95176113
3905.02311789  0.95205140
3905.02450673  0.95148206
3905.02589557  0.95147407
3905.02728441  0.95187300
3905.02867325  0.95241272
3905.03006209  0.95157373
3905.03145092  0.95117778
3905.03283976  0.95180964
3905.03422860  0.95166498
3905.03561744  0.95171273
3905.03700628  0.95147860
3905.03839512  0.95221817
3905.03978395  0.95175517
3905.04117279  0.95145309
3905.04256163  0.95185983
3905.04395047  0.95199805
3905.04533931  0.95160919
3905.04672815  0.95167124
3905.04811698  0.95192868
3905.04950582  0.95140922
3905.05089466  0.95172840
3905.05228350  0.95194274
3905.05367234  0.95137572
3905.05506118  0.95148271
3905.05645001  0.95202720
3905.05783885  0.95150661
3905.05922769  0.95179510
3905.06061653  0.95174426
3905.06200537  0.95170575
3905.06339420  0.95165378
3905.06478304  0.95186937
3905.06617188  0.95246160
3905.06756072  0.95252329
3905.06894956  0.95233428
3905.07033840  0.95183361
3905.07172723  0.95198560
3905.07311607  0.95204377
3905.07450491  0.95211983
3905.07589375  0.95182484
3905.07728259  0.95233071
3905.07867143  0.95215690
3905.08006026  0.95194697
3905.08144910  0.95243728
3905.08283794  0.95211416
3905.08422678  0.95215422
3905.08561562  0.95283294
3905.08700445  0.95214033
3905.08839329  0.95244527
3905.08978213  0.95206165
3905.09117097  0.95238334
3905.09255981  0.95239812
3905.09394864  0.95296216
3905.09533748  0.95246881
3905.09672632  0.95303738
3905.09811516  0.95298547
3905.09950400  0.95233673
3905.10089284  0.95307159
3905.10228167  0.95278084
3905.10367051  0.95259827
3905.10505935  0.95236599
3905.10644819  0.95238054
3905.10783703  0.95319867
3905.10922586  0.95287132
3905.11061470  0.95282495
3905.11200354  0.95270616
3905.11339238  0.95267171
3905.11478122  0.95337117
3905.11617005  0.95297647
3905.11755889  0.95347452
3905.11894773  0.95239311
3905.12033657  0.95309299
3905.12172541  0.95249468
3905.12311424  0.95257163
3905.12450308  0.95301306
3905.12589192  0.95258284
3905.12728076  0.95349705
3905.12866960  0.95324528
3905.13005844  0.95307058
3905.13144727  0.95284337
3905.13283611  0.95362973
3905.13422495  0.95245051
3905.13561379  0.95333558
3905.13700263  0.95317680
3905.13839146  0.95379311
3905.13978030  0.95298457
3905.14116914  0.95377791
3905.14255798  0.95378035
3905.14394682  0.95295125
3905.14533565  0.95270836
3905.14672449  0.95345992
3905.14811333  0.95259768
3905.14950217  0.95312810
3905.15089101  0.95350385
3905.15227984  0.95355135
3905.15366868  0.95468372
3905.15505752  0.95404088
3905.15644636  0.95361465
3905.15783519  0.95387119
3905.15922403  0.95402646
3905.16061287  0.95379514
3905.16200171  0.95415938
3905.16339055  0.95473272
3905.16477938  0.95421821
3905.16616822  0.95508051
3905.16755706  0.95443052
3905.16894590  0.95394099
3905.17033474  0.95429057
3905.17172357  0.95445764
3905.17311241  0.95434964
3905.17450125  0.95401961
3905.17589009  0.95403755
3905.17727893  0.95404822
3905.17866776  0.95432484
3905.18005660  0.95447606
3905.18144544  0.95428348
3905.18283428  0.95403028
3905.18422312  0.95419556
3905.18561195  0.95416903
3905.18700079  0.95454955
3905.18838963  0.95445353
3905.18977847  0.95463157
3905.19116730  0.95456755
3905.19255614  0.95377636
3905.19394498  0.95461905
3905.19533382  0.95444721
3905.19672266  0.95486426
3905.19811149  0.95447320
3905.19950033  0.95497668
3905.20088917  0.95469177
3905.20227801  0.95492488
3905.20366684  0.95470876
3905.20505568  0.95483959
3905.20644452  0.95507348
3905.20783336  0.95440012
3905.20922220  0.95505232
3905.21061103  0.95502597
3905.21199987  0.95489943
3905.21338871  0.95481420
3905.21477755  0.95479685
3905.21616638  0.95526099
3905.21755522  0.95500487
3905.21894406  0.95492196
3905.22033290  0.95511556
3905.22172174  0.95481294
3905.22311057  0.95561987
3905.22449941  0.95546836
3905.22588825  0.95592761
3905.22727709  0.95535803
3905.22866592  0.95549047
3905.23005476  0.95511425
3905.23144360  0.95500147
3905.23283244  0.95477647
3905.23422127  0.95509070
3905.23561011  0.95494229
3905.23699895  0.95567703
3905.23838779  0.95614761
3905.23977663  0.95515406
3905.24116546  0.95528799
3905.24255430  0.95532936
3905.24394314  0.95520949
3905.24533198  0.95570934
3905.24672081  0.95554793
3905.24810965  0.95673883
3905.24949849  0.95657152
3905.25088733  0.95610642
3905.25227616  0.95614183
3905.25366500  0.95677501
3905.25505384  0.95587498
3905.25644268  0.95668042
3905.25783151  0.95589828
3905.25922035  0.95599961
3905.26060919  0.95638984
3905.26199803  0.95618266
3905.26338686  0.95604795
3905.26477570  0.95596111
3905.26616454  0.95867062
3905.26755338  0.95733804
3905.26894222  0.95772827
3905.27033105  0.95812064
3905.27171989  0.95676059
3905.27310873  0.95681435
3905.27449757  0.95642871
3905.27588640  0.95681620
3905.27727524  0.95659018
3905.27866408  0.95650429
3905.28005292  0.95595443
3905.28144175  0.95690089
3905.28283059  0.95676947
3905.28421943  0.95674872
3905.28560827  0.95684254
3905.28699710  0.95655388
3905.28838594  0.95656312
3905.28977478  0.95618391
3905.29116362  0.95694065
3905.29255245  0.95731574
3905.29394129  0.95652437
3905.29533013  0.95725638
3905.29671897  0.95647866
3905.29810780  0.95667887
3905.29949664  0.95735139
3905.30088548  0.95700604
3905.30227432  0.95717955
3905.30366315  0.95709884
3905.30505199  0.95745248
3905.30644083  0.95697016
3905.30782967  0.95814627
3905.30921850  0.95728612
3905.31060734  0.95753765
3905.31199618  0.95711195
3905.31338502  0.95698994
3905.31477385  0.95736593
3905.31616269  0.95754528
3905.31755153  0.95693368
