# tempo_BTJD  residuo_normalizado
3904.44813840  0.99969377
3904.44952725  0.99946843
3904.45091609  0.99996130
3904.45230493  0.99935529
3904.45369377  0.99971095
3904.45508261  0.99930746
3904.45647145  0.99932698
3904.45786029  0.99987359
3904.45924913  0.99950926
3904.46063797  0.99952011
3904.46202681  0.99940856
3904.46341565  0.99986945
3904.46480449  0.99955996
3904.46619333  1.00006525
3904.46758217  1.00043382
3904.46897101  1.00003809
3904.47035985  0.99965575
3904.47174869  0.99923402
3904.47313753  0.99982886
3904.47452637  0.99955945
3904.47591521  0.99997491
3904.47730405  0.99943052
3904.47869289  0.99984370
3904.48008173  0.99991201
3904.48147057  1.00007318
3904.48285941  1.00027229
3904.48424825  0.99914612
3904.48563709  1.00041951
3904.48702593  0.99937092
3904.48841477  0.99942611
3904.48980361  0.99956462
3904.49119245  0.99991183
3904.49258129  0.99999462
3904.49397013  0.99948625
3904.49535897  1.00009390
3904.49674781  0.99970610
3904.49813665  0.99957824
3904.49952549  0.99996269
3904.50091433  1.00007066
3904.50230317  1.00020471
3904.50369201  0.99967682
3904.50508085  0.99940952
3904.50646969  0.99988613
3904.50785853  1.00034815
3904.50924737  0.99989319
3904.51063621  0.99972562
3904.51202505  0.99930581
3904.51341389  1.00002735
3904.51480273  1.00039151
3904.51619157  1.01370928
3904.51758041  1.01057032
3904.51896925  1.00780924
3904.52035809  1.00578782
3904.52174694  1.00485925
3904.52313577  1.00403949
3904.52452462  1.00379078
3904.52591346  1.00308212
3904.52730230  1.00305350
3904.52869114  1.00207218
3904.53007998  1.00199481
3904.53146882  1.00152475
3904.53285766  1.00129855
3904.53424650  1.00140775
3904.53563534  1.00072625
3904.53702418  1.00104046
3904.53841302  1.00148384
3904.53980186  1.00114730
3904.54119070  1.00118047
3904.54257954  1.00118944
3904.54396838  1.00065939
3904.54535722  1.00073946
3904.54674606  1.00108567
3904.54813490  1.00022741
3904.54952374  0.99973051
3904.55091258  1.00075331
3904.55230142  1.00080192
3904.55369026  0.99992031
3904.55507910  1.00003845
3904.55646793  1.00049469
3904.55785678  1.00090850
3904.55924561  1.00018511
3904.56063445  1.00062543
3904.56202329  0.99993600
3904.56341213  1.00015552
3904.56480097  1.00066820
3904.56618981  1.00017366
3904.56757865  1.00015886
3904.56896749  1.00032516
3904.57035633  1.00460141
3904.57174517  1.00349845
3904.57313401  1.00344188
3904.57452285  1.00189276
3904.57591169  1.00190082
3904.57730053  1.00156504
3904.57868937  1.00124130
3904.58007821  1.00075681
3904.58146705  1.00096971
3904.58285589  1.00090328
3904.58424473  1.00130559
3904.58563357  1.00294057
3904.58702241  1.00116077
3904.58841125  1.00127222
3904.58980009  1.00022215
3904.59118893  1.00007850
3904.59257777  1.00000190
3904.59396661  1.00045745
3904.59535545  1.00075733
3904.59674429  0.99994405
3904.59813313  1.00031351
3904.59952197  1.00013005
3904.60091081  1.00004962
3904.60229965  1.00049045
3904.60368849  1.00080250
3904.60507733  0.99975868
3904.60646617  0.99953566
3904.60785501  1.00083298
3904.60924385  0.99967993
3904.61063269  0.99977665
3904.61202153  1.00017209
3904.61341037  1.00015355
3904.61479921  0.99987327
3904.61618805  0.99985514
3904.61757689  0.99999364
3904.61896573  0.99951594
3904.62035457  0.99978691
3904.62174341  1.00025229
3904.62313225  1.00029162
3904.62452109  0.99966354
3904.62590993  0.99984324
3904.62729877  0.99978790
3904.62868761  0.99981857
3904.63007645  0.99941502
3904.63146529  1.00011813
3904.63285413  1.00067890
3904.63424296  0.99919068
3904.63563180  1.00011013
3904.63702064  0.99999553
3904.63840948  0.99969485
3904.63979832  0.99946444
3904.64118716  0.99977907
3904.64257600  0.99967977
3904.64396484  1.00039842
3904.64535368  0.99965078
3904.64674252  0.99931220
3904.64813136  0.99959261
3904.64952020  0.99989455
3904.65090904  0.99966501
3904.65229788  1.00000497
3904.65368672  0.99918309
3904.65507556  0.99916575
3904.65646440  0.99989004
3904.65785324  1.00027115
3904.65924208  1.00014778
3904.66063092  0.99967269
3904.66201976  0.99982665
3904.66340860  1.00024156
3904.66479744  1.00041643
3904.66618628  1.00018120
3904.66757512  1.00041212
3904.66896396  0.99963845
3904.67035280  1.00014184
3904.67174163  1.00014987
3904.67313047  0.99988834
3904.67451931  0.99957053
3904.67590815  1.00039663
3904.67729699  1.00011739
3904.67868583  1.00012942
3904.68007467  1.00024031
3904.68146351  0.99952515
3904.68285235  0.99958785
3904.68424119  0.99975114
3904.68563003  0.99952991
3904.68701887  1.00002201
3904.68840771  0.99999263
3904.68979655  1.00003478
3904.69118539  1.00017627
3904.69257423  0.99947262
3904.69396307  0.99904543
3904.69535191  0.99964829
3904.69674075  0.99994424
3904.69812959  0.99979466
3904.69951842  0.99951617
3904.70090726  0.99951455
3904.70229610  0.99916924
3904.70368494  0.99920391
3904.70507378  1.00008049
3904.70646262  0.99911603
3904.70785146  0.99994819
3904.70924030  1.00044434
3904.71062914  0.99983443
3904.71201798  0.99892483
3904.71340682  0.99977668
3904.71479566  0.99981961
3904.71618450  0.99962431
3904.71757334  0.99963941
3904.71896218  0.99929115
3904.72035102  0.99942485
3904.72173986  0.99888408
3904.72312869  0.99919666
3904.72451753  0.99908258
3904.72590637  0.99940132
3904.72729521  0.99924600
3904.72868405  0.99983905
3904.73007289  0.99953636
3904.73146173  0.99918658
3904.73285057  0.99930358
3904.73423941  1.00014550
3904.73562825  0.99939584
3904.73701709  0.99961590
3904.73840593  0.99950180
3904.73979477  0.99971786
3904.74118361  0.99899169
3904.74257245  0.99947432
3904.74396129  0.99986954
3904.74535012  0.99901647
3904.74673896  0.99924615
3904.74812780  0.99957980
3904.74951664  0.99999096
3904.75090548  0.99987152
3904.75229432  0.99965686
3904.75368316  1.00107975
3904.75507200  1.00056991
3904.75646084  0.99962261
3904.75784968  0.99965054
3904.75923852  1.00000538
3904.76062736  0.99955821
3904.76201620  0.99976531
3904.76340504  0.99988195
3904.76479387  1.00028574
3904.76618271  1.00001212
3904.76757155  1.00041146
3904.76896039  1.00041362
3904.77034923  1.00013193
3904.77173807  1.00033687
3904.77312691  0.99988295
3904.77451575  0.99937276
3904.77590459  1.00003909
3904.77729343  0.99931507
3904.77868227  0.99997663
3904.78007111  0.99982437
3904.78145994  1.00042946
3904.78284878  0.99937747
3904.78423762  1.00023889
3904.78562646  1.00222914
3904.78701530  1.00499539
3904.78840414  1.00399906
3904.78979298  1.00294839
3904.79118182  1.00225381
3904.79257066  1.00119198
3904.79395950  1.00153453
3904.79534834  1.00136833
3904.79673718  1.00129492
3904.79812601  1.00118213
3904.79951485  1.00120980
3904.80090369  1.00097370
3904.80229253  1.00054104
3904.80368137  1.00070186
3904.80507021  1.00046723
3904.80645905  1.00085614
3904.80784789  1.00058305
3904.80923673  1.00006889
3904.81062557  1.00043053
3904.81201441  1.00076135
3904.81340325  0.99928449
3904.81479208  1.00060090
3904.81618092  0.99987968
3904.81756976  1.00008840
3904.81895860  1.00007843
3904.82034744  0.99993098
3904.82173628  1.00057465
3904.82312512  1.00021875
3904.82451396  1.00019139
3904.82590280  1.00021698
3904.82729164  1.00059695
3904.82868047  1.00032165
3904.83006931  1.00058296
3904.83145815  0.99973655
3904.83284699  0.99962873
3904.83423583  1.00034015
3904.83562467  0.99923565
3904.83701351  1.00006624
3904.83840235  0.99984978
3904.83979119  0.99982403
3904.84118003  1.00021047
3904.84256886  1.00018441
3904.84395770  0.99952866
3904.84534654  1.00005219
3904.84673538  1.00034894
3904.84812422  0.99993072
3904.84951306  1.00046682
3904.85090190  1.00011755
3904.85229074  1.00038308
3904.85367958  1.00012990
3904.85506842  1.00003888
3904.85645725  1.00003462
3904.85784609  0.99898260
3904.85923493  0.99949659
3904.86062377  0.99919610
3904.86201261  0.99942468
3904.86340145  0.99980881
3904.86479029  0.99944612
3904.86617913  1.00013915
3904.86756797  0.99988887
3904.86895680  0.99946911
3904.87034564  0.99971153
3904.87173448  0.99990224
3904.87312332  1.00013039
3904.87451216  0.99952234
3904.87590100  0.99961700
3904.87728984  1.00001619
3904.87867868  0.99909448
3904.88006752  0.99975037
3904.88145635  0.99960611
3904.88284519  0.99972575
3904.88423403  1.00015770
3904.88562287  0.99928605
3904.88701171  0.99985377
3904.88840055  0.99972275
3904.88978939  0.99954483
3904.89117823  0.99988546
3904.89256707  0.99972397
3904.89395590  0.99939485
3904.89534474  1.00050701
3904.89673358  0.99970505
3904.89812242  0.99910577
3904.89951126  0.99979770
3904.90090010  0.99973516
3904.90228894  1.00023042
3904.90367778  0.99968915
3904.90506661  0.99925581
3904.90645545  0.99971049
3904.90784429  0.99962858
3904.90923313  0.99973673
3904.91062197  0.99980481
3904.91201081  0.99976265
3904.91339965  0.99995032
3904.91478849  1.00074417
3904.91617732  1.00032721
3904.91756616  1.00082684
3904.91895500  1.00109715
3904.92034384  1.00061155
3904.92173268  1.00095183
3904.92312152  1.00052613
3904.92451036  1.00049590
3904.92589920  1.00058080
3904.92728803  1.00035600
3904.92867687  0.99997816
3904.93006571  1.00023895
3904.93145455  0.99968104
3904.93284339  1.00007124
3904.93423223  1.00001207
3904.93562107  1.00073953
3904.93700990  0.99969767
3904.93839874  0.99969431
3904.93978758  0.99971428
3904.94117642  0.99973337
3904.94256526  0.99994920
3904.94395410  1.00027124
3904.94534294  1.00008507
3904.94673178  0.99912104
3904.94812061  0.99951938
3904.94950945  0.99989715
3904.95089829  0.99949225
3904.95228713  0.99950960
3904.95367597  0.99885783
3904.95506481  0.99969719
3904.95645365  0.99914167
3904.95784248  0.99980892
3904.95923132  0.99919743
3904.96062016  0.99943990
3904.96200900  0.99949254
3904.96339784  0.99983705
3904.96478668  1.00040465
3904.96617552  1.00013057
3904.96756435  1.00030544
3904.96895319  0.99986933
3904.97034203  0.99988700
3904.97173087  0.99957753
3904.97311971  1.00002013
3904.97450855  0.99985159
3904.97589739  1.00003257
3904.97728622  0.99995455
3904.97867506  0.99973960
3904.98006390  0.99931646
3904.98145274  0.99974685
3904.98284158  1.00015618
3904.98423042  0.99984702
3904.98561926  0.99962168
3904.98700809  1.00024199
3904.98839693  0.99936391
3904.98978577  1.00006847
3904.99117461  0.99975855
3904.99256345  0.99966549
3904.99395229  0.99959465
3904.99534113  0.99965970
3904.99672996  0.99999178
3904.99811880  0.99987202
3904.99950764  0.99986722
3905.00089648  1.00010752
3905.00228532  0.99903054
3905.00367416  0.99944142
3905.00506299  1.00003610
3905.00645183  0.99980273
3905.00784067  0.99926633
3905.00922951  1.00009958
3905.01061835  1.00152686
3905.01200719  1.00075140
3905.01339602  1.00021522
3905.01478486  1.00100273
3905.01617370  0.99989569
3905.01756254  1.00072263
3905.01895138  0.99982085
3905.02034022  1.00038057
3905.02172906  1.00030128
3905.02311789  1.00058716
3905.02450673  0.99996947
3905.02589557  0.99994163
3905.02728441  1.00034132
3905.02867325  1.00088882
3905.03006209  0.99998732
3905.03145092  0.99955130
3905.03283976  1.00019526
3905.03422860  1.00002309
3905.03561744  1.00005298
3905.03700628  0.99978658
3905.03839512  1.00054319
3905.03978395  1.00003606
3905.04117279  0.99969794
3905.04256163  1.00010446
3905.04395047  1.00022872
3905.04533931  0.99979910
3905.04672815  0.99984311
3905.04811698  1.00009228
3905.04950582  0.99952514
3905.05089466  0.99983895
3905.05228350  1.00004249
3905.05367234  0.99942508
3905.05506118  0.99951562
3905.05645001  1.00006562
3905.05783885  0.99949669
3905.05922769  0.99977753
3905.06061653  0.99970181
3905.06200537  0.99963894
3905.06339420  0.99956181
3905.06478304  0.99976559
3905.06617188  1.00036483
3905.06756072  1.00040672
3905.06894956  1.00018519
3905.07033840  0.99963622
3905.07172723  0.99977259
3905.07311607  0.99981031
3905.07450491  0.99986669
3905.07589375  0.99953330
3905.07728259  1.00004078
3905.07867143  0.99983440
3905.08006026  0.99958998
3905.08144910  1.00008071
3905.08283794  0.99971719
3905.08422678  0.99973489
3905.08561562  1.00042302
3905.08700445  0.99967121
3905.08839329  0.99996662
3905.08978213  0.99953900
3905.09117097  0.99985173
3905.09255981  0.99984212
3905.09394864  1.00040899
3905.09533748  0.99986569
3905.09672632  1.00043702
3905.09811516  1.00035687
3905.09950400  0.99965011
3905.10089284  1.00039556
3905.10228167  1.00006433
3905.10367051  0.99984653
3905.10505935  0.99957644
3905.10644819  0.99956529
3905.10783703  1.00039738
3905.10922586  1.00002714
3905.11061470  0.99995165
3905.11200354  0.99980004
3905.11339238  0.99973682
3905.11478122  1.00044362
3905.11617005  1.00000209
3905.11755889  1.00049725
3905.11894773  0.99933494
3905.12033657  1.00004160
3905.12172541  0.99938599
3905.12311424  0.99943878
3905.12450308  0.99987385
3905.12589192  0.99939428
3905.12728076  1.00032507
3905.12866960  1.00003248
3905.13005844  0.99982064
3905.13144727  0.99955360
3905.13283611  1.00034969
3905.13422495  0.99908380
3905.13561379  0.99998316
3905.13700263  0.99978745
3905.13839146  1.00040461
3905.13978030  0.99952719
3905.14116914  1.00032976
3905.14255798  1.00030270
3905.14394682  0.99940345
3905.14533565  0.99911892
3905.14672449  0.99987715
3905.14811333  0.99894292
3905.14950217  0.99946902
3905.15089101  0.99983279
3905.15227984  0.99985225
3905.15366868  1.00100912
3905.15505752  1.00030453
3905.15644636  0.99982699
3905.15783519  1.00006521
3905.15922403  1.00019715
3905.16061287  0.99992370
3905.16200171  1.00027451
3905.16339055  1.00084441
3905.16477938  1.00027383
3905.16616822  1.00114640
3905.16755706  1.00043365
3905.16894590  0.99988904
3905.17033474  1.00022388
3905.17172357  1.00036733
3905.17311241  1.00022239
3905.17450125  0.99984467
3905.17589009  0.99983157
3905.17727893  0.99981077
3905.17866776  1.00006859
3905.18005660  1.00019489
3905.18144544  0.99996086
3905.18283428  0.99966323
3905.18422312  0.99980404
3905.18561195  0.99974378
3905.18700079  1.00010992
3905.18838963  0.99997669
3905.18977847  1.00013052
3905.19116730  1.00003067
3905.19255614  0.99916897
3905.19394498  1.00001884
3905.19533382  0.99980583
3905.19672266  1.00020962
3905.19811149  0.99976684
3905.19950033  1.00026098
3905.20088917  0.99992926
3905.20227801  1.00014005
3905.20366684  0.99988024
3905.20505568  0.99998375
3905.20644452  1.00019509
3905.20783336  0.99945628
3905.20922220  1.00010552
3905.21061103  1.00004411
3905.21199987  0.99987773
3905.21338871  0.99975453
3905.21477755  0.99970235
3905.21616638  1.00015421
3905.21755522  0.99985189
3905.21894406  0.99973084
3905.22033290  0.99989920
3905.22172174  0.99954801
3905.22311057  1.00035825
3905.22449941  1.00016508
3905.22588825  1.00061117
3905.22727709  0.99998026
3905.22866592  1.00008410
3905.23005476  0.99965547
3905.23144360  0.99950252
3905.23283244  0.99923203
3905.23422127  0.99952581
3905.23561011  0.99933533
3905.23699895  1.00006896
3905.23838779  1.00052602
3905.23977663  0.99945094
3905.24116546  0.99955557
3905.24255430  0.99956325
3905.24394314  0.99940216
3905.24533198  0.99988934
3905.24672081  0.99968460
3905.24810965  1.00089450
3905.24949849  1.00068337
3905.25088733  1.00016065
3905.25227616  1.00016142
3905.25366500  1.00078736
3905.25505384  0.99980946
3905.25644268  1.00061533
3905.25783151  0.99976061
3905.25922035  0.99982981
3905.26060919  1.00020103
3905.26199803  0.99994735
3905.26338686  0.99976937
3905.26477570  0.99964133
3905.26616454  1.00243720
3905.26755338  1.00100628
3905.26894222  1.00137666
3905.27033105  1.00174914
3905.27171989  1.00028929
3905.27310873  1.00030752
3905.27449757  0.99986624
3905.27588640  1.00023308
3905.27727524  0.99995843
3905.27866408  0.99983014
3905.28005292  0.99921676
3905.28144175  1.00016725
3905.28283059  0.99999093
3905.28421943  0.99993016
3905.28560827  0.99998897
3905.28699710  0.99964791
3905.28838594  0.99961803
3905.28977478  0.99918209
3905.29116362  0.99993300
3905.29255245  1.00028492
3905.29394129  0.99941787
3905.29533013  1.00014236
3905.29671897  0.99928932
3905.29810780  0.99945785
3905.29949664  1.00011960
3905.30088548  0.99971783
3905.30227432  0.99985793
3905.30366315  0.99973230
3905.30505199  1.00006018
3905.30644083  0.99951474
3905.30782967  1.00070127
3905.30921850  0.99976091
3905.31060734  0.99998141
3905.31199618  0.99949451
3905.31338502  0.99932460
3905.31477385  0.99967454
3905.31616269  0.99981896
3905.31755153  0.99913736
3905.31894037  0.99922794
3905.32032920  1.00019227
3905.32171804  1.00059496
3905.32310688  0.99999392
3905.32449571  0.99987410
3905.32588455  0.99941723
3905.32727339  0.99977736
3905.32866223  0.99894714
3905.33005106  0.99940773
3905.33143990  0.99996511
3905.33282874  0.99942708
3905.33421758  0.99988995
3905.33560641  1.00020541
3905.33699525  0.99917125
3905.33838409  0.99987557
3905.33977293  0.99987105
3905.34116176  0.99969681
3905.34255060  0.99934481
3905.34393944  1.00225434
3905.34532828  1.01388014
3905.34671711  1.01830669
3905.34810595  1.01692697
3905.34949479  1.02089059
3905.35088362  1.02679544
3905.35227246  1.02577476
3905.35366130  1.02443644
3905.35505014  1.02015337
3905.35643897  1.01880009
3905.35782781  1.01673602
